t,f(t)
106450,0.0000014991575099650972385617994536032067316407194676275
106500,0.0000014999145436590745417705153058848460191352747872461
106550,0.0000015006715786243331669322322455204967080113477038160
106600,0.0000015014286148590868129427077477123702835911632910773
106650,0.0000015021856523615525225537592314594907799072282838598
106700,0.0000015029426911299506745553368632835140806473798468446
106750,0.0000015036997311625049759795121902558855162816022113166
106800,0.0000015044567724574424543263109860463331088658302392060
106850,0.0000015052138150129934498113189609505725319092222428666
106900,0.0000015059708588273916076349892529720527983502593415683
106950,0.0000015067279038988738702735808820338186516841246919827
107000,0.0000015074849502256804697916576132872996848748741851179
107050,0.0000015082419978060549201760769382702238538490090203056
107100,0.0000015089990466382440096913991443510343739398497629723
107150,0.0000015097560967204977932566467034872778045749227896242
107200,0.0000015105131480510695848433444708255151311692107911659
107250,0.0000015112702006282159498947714420854485559331159227227
107300,0.0000015120272544501966977663550760061903889780033802938
107350,0.0000015127843095152748741871394443929370748063236260565
107400,0.0000015135413658217167537422587274927356362178589575014
107450,0.0000015142984233677918323763478265535009011660398369259
107500,0.0000015150554821517728199178221184858937667276935105988
107550,0.0000015158125421719356326239586295580122922227359751771
107600,0.0000015165696034265593857467111560129624597539908691200
107650,0.0000015173266659139263861191921094141230077630811146786
107700,0.0000015180837296323221247627541133971331357448059974318
107750,0.0000015188407945800352695146046263461228285104882195516
107800,0.0000015195978607553576576758871113192583533071766033829
107850,0.0000015203549281565842886801625203300511394540141454089
107900,0.0000015211119967820133167822251048508135890282113430887
107950,0.0000015218690666299460437671868081478531876087014495851
108000,0.0000015226261376986869116797647377891654861620446058157
108050,0.0000015233832099865434955737064583891822418412774431471
108100,0.0000015241402834918264962812880853761947340988766946056
108150,0.0000015248973582128497332028204002910220052785934190533
108200,0.0000015256544341479301371160984468549241285383460833639
108250,0.0000015264115112953877430057303047852429509329478137717
108300,0.0000015271685896535456829122809750933353478934450459348
108350,0.0000015279256692207301788011675463755721185355142439852
108400,0.0000015286827499952705354512420464090116464595904312106
108450,0.0000015294398319754991333629986171933010070288384767455
108500,0.0000015301969151597514216863418844438653655685946704264
108550,0.0000015309539995463659111678536244429538389701872584094
108600,0.0000015317110851336841671174950620990286783411175968777
108650,0.0000015324681719200508023946823640557046231980205726715
108700,0.0000015332252599038134704136731197333344090773371180148
108750,0.0000015339823490833228581682018312837405129117512889548
108800,0.0000015347394394569326792753026605958362491669172831631
108850,0.0000015354965310229996670382579077112634821885505751612
108900,0.0000015362536237798835675286109202989800560029746038171
108950,0.0000015370107177259471326871823582002166019929549945311
109000,0.0000015377678128595561134440289604946273059264501657498
109050,0.0000015385249091790792528572841850589988529069063916670
109100,0.0000015392820066828882792708203121957513082936043381495
109150,0.0000015400391053693578994906718246038382688966673971246
109200,0.0000015407962052368657919801600957536844293566391013910
109250,0.0000015415533062837926000736596376146191288017739970491
109300,0.0000015423104085085219252089463766719861393145789338182
109350,0.0000015430675119094403201780686442658240016779190422223
109400,0.0000015438246164849372823966817834877881935740910985930
109450,0.0000015445817222334052471917874901918765479463672701113
109500,0.0000015453388291532395811078192201115525816007972257143
109550,0.0000015460959372428385752310152076350475537256875027400
109600,0.0000015468530465006034385320208544759509184538074914919
109650,0.0000015476101569249382912266624582916402018917804320889
109700,0.0000015483672685142501581548344622516052371090842364970
109750,0.0000015491243812669489621774426166452184311315904021139
109800,0.0000015498814951814475175913456528479030097873748314108
109850,0.0000015506386102561615235622382783398461827401902496160
109900,0.0000015513957264895095575754185089962656913132406871177
109950,0.0000015521528438799130689043825615466187558754886914157
110000,0.0000015529099624257963720971907349358753535335422476688
110050,0.0000015536670821255866404805479143178772764516418241174
110100,0.0000015544242029777138996815425355726658155469307191560
110150,0.0000015551813249806110211669880515702605791552573895762
110200,0.0000015559384481327137158003111439064675157625667272580
110250,0.0000015566955724324605274159311255156246186350820109126
110300,0.0000015574526978782928264110751804244794342144068863775
110350,0.0000015582098244686548033549742869543352935165222458420
110400,0.0000015589669522019934626153848699088866864500520716145
110450,0.0000015597240810767586160023814257064536841757642151605
110500,0.0000015604812110914028764293655620312678956185808313892
110550,0.0000015612383422443816515912370903926871604787334113377
110600,0.0000015619954745341531376596730059973340978548625451887
110650,0.0000015627526079591783129954603845607579350349112980902
110700,0.0000015635097425179209318778294201158851426107917593235
110750,0.0000015642668782088475182507330215188100225535845135917
110800,0.0000015650240150304273594860195782119216685636438628975
110850,0.0000015657811529811325001634456978834912815859890057976
110900,0.0000015665382920594377358674759099651589161824752106408
110950,0.0000015672954322638206070008165194377492871205767583626
111000,0.0000015680525735927613926146309851749829981758822601604
111050,0.0000015688097160447431042553843860473860639144389156703
111100,0.0000015695668596182514798282647262384734484081459790673
111150,0.0000015703240043117749774771290186955111733776056448015
111200,0.0000015710811501238047694809222723512491367320874300098
111250,0.0000015718382970528347361665176947143491595739738845907
111300,0.0000015725954450973614598379266066381793081910698029398
111350,0.0000015733525942558842187218267505435590035740405794045
111400,0.0000015741097445269049809293578570942561331282993705391
111450,0.0000015748668959089283984341335183078772168018700596576
111500,0.0000015756240484004618010664185973325582407348872850148
111550,0.0000015763812020000151905234215866348444196324952591411
111600,0.0000015771383567061012343956515071296131110712994637974
111650,0.0000015778955125172352602092891208421005567395479369213
111700,0.0000015786526694319352494845224090282792780697930089284
111750,0.0000015794098274487218318097964462962221381059455648577
111800,0.0000015801669865661182789319279791708888342371215621970
111850,0.0000015809241467826504988620351947311727337046611718422
111900,0.0000015816813080968470299972333414242267050946811133990
111950,0.0000015824384705072390352580470399312065907814845260594
112000,0.0000015831956340123602962414902970237754036809383038400
112050,0.0000015839527986107472073897654097151300351138388370714
112100,0.0000015847099643009387701745321206760597516439127767812
112150,0.0000015854671310814765872966985588587213456752991818544
112200,0.0000015862242989509048569016856715515036622723470648753
112250,0.0000015869814679077703668101170256806234752210061410386
112300,0.0000015877386379506224887638860270809994782091232786432
112350,0.0000015884958090780131726875527766835307485109858351860
112400,0.0000015892529812884969409650229521111848731575967146021
112450,0.0000015900101545806308827314612720452887084952001318494
112500,0.0000015907673289529746481803922689191065235721760211361
112550,0.0000015915245044040904428859412630211665271015113368275
112600,0.0000015922816809325430221401685979488234661960629666375
112650,0.0000015930388585368996853054503635461736571755758243728
112700,0.0000015937960372157302701818589979926066606154454225762
112750,0.0000015945532169676071473894973255819077682081984530019
112800,0.0000015953103977911052147657397509498262549417173209872
112850,0.0000015960675796848018917773344940732905719717084440332
112900,0.0000015968247626472771139473209132798638719284307248563
112950,0.0000015975819466771133272967161257744580552440395971876
113000,0.0000015983391317728954828009252968146145907383969241714
113050,0.0000015990963179332110308608301296486545582632577040206
113100,0.0000015998535051566499157885102486755237956041114837047
113150,0.0000016006106934418045703075523279940231364432738998381
113200,0.0000016013678827872699100679019765851163240101026490977
113250,0.0000016021250731916433281752135498169335635347352419804
113300,0.0000016028822646535246897346532147807076590499529146314
113350,0.0000016036394571715163264091107541599496965146472279147
113400,0.0000016043966507442230309917757499074363930878127806047
113450,0.0000016051538453702520519930339439577723866197258288514
113500,0.0000016059110410482130882416397285401255622993510540341
113550,0.0000016066682377767182835001208733789165638222969418777
113600,0.0000016074254355543822210943717511824664289800607233084
113650,0.0000016081826343798219185573914763235473629984883549090
113700,0.0000016089398342516568222871235245141066484633800907115
113750,0.0000016096970351685088022183535535717953796716199853585
113800,0.0000016104542371290021465086222970709721207778632047084
113850,0.0000016112114401317635562381105537681940348779689250887
113900,0.0000016119686441754221401234534461944691902103671133476
113950,0.0000016127258492586094092454412717163257225908102183442
114000,0.0000016134830553799592717905644186876459161447694877311
114050,0.0000016142402625381080278063599690467932125051317777170
114100,0.0000016149974707316943639705177568613924512138974333508
114150,0.0000016157546799593593483737037998887607493752556265750
114200,0.0000016165118902197464253160591682059685682974197871865
114250,0.0000016172691015115014101173325003723657280012859280773
114300,0.0000016180263138332724839406045234216513372496016893804
114350,0.0000016187835271837101886295630782427036717889509360920
114400,0.0000016195407415614674215592872966009078288409002426916
114450,0.0000016202979569651994305004997201771054535994878156045
114500,0.0000016210551733935638084972452955620100479508243330700
114550,0.0000016218123908452204887579563221424396013863926947551
114600,0.0000016225696093188317395598625722544600534519821000046
114650,0.0000016233268288130621591667059448599412473460415018640
114700,0.0000016240840493265786707597191553295227845776996276774
114750,0.0000016248412708580505173818281046889801983982293046423
114800,0.0000016255984934061492568950377119098702850541505607495
114850,0.0000016263557169695487569509611325015049811835503923824
114900,0.0000016271129415469251899744524257921311851877310850387
114950,0.0000016278701671369570281603028718750433995170942445236
115000,0.0000016286273937383250384829612772425797647710976779753
115050,0.0000016293846213497122777192387456398915049906880576780
115100,0.0000016301418499698040874839585276433613987648400806509
115150,0.0000016308990795972880892785116989078979354621942127575
115200,0.0000016316563102308541795522795529353565806761180184646
115250,0.0000016324135418691945247768837295953353556419110062752
115300,0.0000016331707745110035565332252354818451097984764658506
115350,0.0000016339280081549779666112736465171409502814590412261
115400,0.0000016346852427998167021225679170195849982616174629769
115450,0.0000016354424784442209606253903527380459317753944239055
115500,0.0000016361997150868941852625754381232709165286316803939
115550,0.0000016369569527265420599119153403591231502888072890902
115600,0.0000016377141913618725043491240444157853998165700926936
115650,0.0000016384714309915956694233222046151981101129511699590
115700,0.0000016392286716144239322450049289183309581343097218679
115750,0.0000016399859132290718913864548423565697309611655589288
115800,0.0000016407431558342563620945629057377163892320076057595
115850,0.0000016415003994286963715160195949630190751006352914070
115900,0.0000016422576440111131539348391749974303249530986701619
115950,0.0000016430148895802301460221799307430853286909262574116
116000,0.0000016437721361347729820984233447779370633543973856025
116050,0.0000016445293836734694894074753391397107410581437548169
116100,0.0000016452866321950496834032528250619654215079704675445
116150,0.0000016460438816982457630483189308061850213708469961155
116200,0.0000016468011321817921061246304034835635332518027530267
116250,0.0000016475583836444252645563608060245893770639693266028
116300,0.0000016483156360848839597447632552357509323842261391239
116350,0.0000016490728895019090779150365711827491339091757590997
116400,0.0000016498301438942436654751588319605735013134047738280
116450,0.0000016505873992606329243866524512547253736273327735381
116500,0.0000016513446555998242075472450189667970364026877145370
116550,0.0000016521019129105670141853902675735688823248537444053
116600,0.0000016528591711916129852666136488137902018450890852728
116650,0.0000016536164304417158989116471267528746324072664902081
116700,0.0000016543736906596316658263179142648712274170457467313
116750,0.0000016551309518441183247431560004952596640137053031477
116800,0.0000016558882139939360378746854369293470651048567921568
116850,0.0000016566454771078470863783644692912887353726973850298
116900,0.0000016574027411846158658331397216399810161963551634625
116950,0.0000016581600062230088817275797577122374548784516148755
117000,0.0000016589172722217947449595534627927064015578043381379
117050,0.0000016596745391797441673474188071658567199802113680814
117100,0.0000016604318070956299571526876695299771845573965592386
117150,0.0000016611890759682270146141325156284239722337031856418
117200,0.0000016619463457963123274933008437812201036655220420828
117250,0.0000016627036165786649666314034249824624736214487584177
117300,0.0000016634608883140660815175424807677190798141324122910
117350,0.0000016642181610012988958682460571525852172731314224880
117400,0.0000016649754346391487032182749676006879617732851624864
117450,0.0000016657327092264028625226687921985496806275445121323
117500,0.0000016664899847618507937699975339977013366986160848806
117550,0.0000016672472612442839736067856468331240848845204246717
117600,0.0000016680045386724959309730752618433335754558820617627
117650,0.0000016687618170452822427490955524030373778738442146999
117700,0.0000016695190963614405294130052892361153945797749037277
117750,0.0000016702763766197704507096757491065109325780794081446
117800,0.0000016710336578190737013304812516892826837214250289522
117850,0.0000016717909399581540066040647100053532739997307682338
117900,0.0000016725482230358171181980456901631879612206724420385
117950,0.0000016733055070508708098316385860905288568386975874396
118000,0.0000016740627920021248729991486244611688152501019387536
118050,0.0000016748200778883911127043135241273397347428340463288
118100,0.0000016755773647084833432054587430593691204625822960828
118150,0.0000016763346524612173837714343540725748945274884589110
118200,0.0000016770919411454110544483016984886620175996015411521
118250,0.0000016778492307598841718367380743368878591004251383156
118300,0.0000016786065213034585448801278227507007433867458138068
118350,0.0000016793638127749579706633082828601440449084210276842
118400,0.0000016801211051732082302219391917207650000716440316109
118450,0.0000016808783984970370843624642116577735358330982195395
118500,0.0000016816356927452742694926333728414545086124683666152
118550,0.0000016823929879167514934625553239480316003041465016381
118600,0.0000016831502840103024314162483884009897435140770833842
118650,0.0000016839075810247627216536595279329546115372594531149
118700,0.0000016846648789589699615031204190592639682996384821679
118750,0.0000016854221778117637032042099515130004189670662800186
118800,0.0000016861794775819854498009925607591345923888119249658
118850,0.0000016869367782684786510456019093841906893467518834701
118900,0.0000016876940798700886993121395344491237593808060730472
118950,0.0000016884513823856629255208581797985136216754739799471
119000,0.0000016892086858140505950725996338403501420544954970722
119050,0.0000016899659901541029037934569944492172980341725384612
119100,0.0000016907232954046729738896313834031803835270482242148
119150,0.0000016914806015646158499124532331427357346051290156552
119200,0.0000016922379086327884947335383686403820791445203678282
119250,0.0000016929952166080497855300492067932963153175836120448
119300,0.0000016937525254892605097800314950008162401662970690041
119350,0.0000016945098352752833612677971094645132938683910782606
119400,0.0000016952671459649829360993235322531373885209101756794
119450,0.0000016960244575572257287276407243091838357237773981140
119500,0.0000016967817700508801279881762093398126467951975272201
119550,0.0000016975390834448164131440292809338793489332014091752
119600,0.0000016982963977379067499411453422804431952565527751424
119650,0.0000016990537129290251866733614845338254961529210688741
119700,0.0000016998110290170476502572945061776130429924671119428
119750,0.0000017005683460008519423170426716864475766063795528446
119800,0.0000017013256638793177352786726033715134144810796693486
119850,0.0000017020829826513265684744627955248262682218022605688
119900,0.0000017028403023157618442568753348502246999139393762733
119950,0.0000017035976228715088241222275056868525276043387122471
120000,0.0000017043549443174546248440350526953699767786794028004
120050,0.0000017051122666524882146159989674896109361430380168480
120100,0.0000017058695898755004092046077591583740646244722291097
120150,0.0000017066269139853838681113272617349508006835655530298
120200,0.0000017073842389810330907443501244373010023198882652657
120250,0.0000017081415648613444125998772229209278561929241752220
120300,0.0000017088988916252160014529033218609121316110455884126
120350,0.0000017096562192715478535574794109106695817952185985575
120400,0.0000017104135477992417898564242274742155727729453241765
120450,0.0000017111708772072014522004575707774726436671051097326
120500,0.0000017119282074943322995767281024338480294609910439738
120550,0.0000017126855386595416043467084190713411631879097361526
120600,0.0000017134428707017384484934302726242114014929297023253
120650,0.0000017142002036198337198780329035931329277387868653781
120700,0.0000017149575374127401085055975419451699132852418176866
120750,0.0000017157148720793721028002412193601972154184557058420
120800,0.0000017164722076186459858894431252349405680182613035590
120850,0.0000017172295440294798318975768272309795709185549991317
120900,0.0000017179868813107935022486217652002048133849179196683
120950,0.0000017187442194615086419780275150416990289739903592973
121000,0.0000017195015584805486760537044064391670018530144301604
121050,0.0000017202588983668388057061141654992096631240056803092
121100,0.0000017210162391193060047674343400592580006537309612404
121150,0.0000017217735807368790160197703518611795942787337214251
121200,0.0000017225309232184883475523891058937663127993762361595
121250,0.0000017232882665630662691279481729958215281117707835166
121300,0.0000017240456107695468085576946472826987282587890526070
121350,0.0000017248029558368657480856078651142043424004745865924
121400,0.0000017255603017639606207814602571620637373139309077144
121450,0.0000017263176485497707069427706896619526599282229878502
121500,0.0000017270749961932370305056247351497030075899310266715
121550,0.0000017278323446933023554643363968849820310314389214404
121600,0.0000017285896940489111822999258947597924664676394622404
121650,0.0000017293470442590097444173882037748164616319618558856
121700,0.0000017301043953225460045917271191451915995112344216633
121750,0.0000017308617472384696514227297047700202396235336629068
121800,0.0000017316191000057320957984560641680255373317870862409
121850,0.0000017323764536232864673674194550465249829478179341531
121900,0.0000017331338080900876110194318504335356365460508611528
121950,0.0000017338911634050920833750901307645893574744817233280
122000,0.0000017346485195672581492838781724779506265620906855368
122050,0.0000017354058765755457783308601795356178992352687528122
122100,0.0000017361632344289166413519406848539701796859888110748
122150,0.0000017369205931263341069576667288984065725464001949226
122200,0.0000017376779526667632380655478026720254107845677969187
122250,0.0000017384353130491707884408692220105032238213504154226
122300,0.0000017391926742725251992459746794850589572355461576268
122350,0.0000017399500363357965955979937993139167822381248051870
122400,0.0000017407073992379567831349905994911975012186909150646
122450,0.0000017414647629779792445905088438618546175085373934018
122500,0.0000017422221275548391363764903451033019619363203143233
122550,0.0000017429794929675132851745423575199254668835767553872
122600,0.0000017437368592149801845355302762168971293646471912128
122650,0.0000017444942262962199914874719365957740805279436965219
122700,0.0000017452515942102145231517098852074244710241824136046
122750,0.0000017460089629559472533673380698090239250220713528216
122800,0.0000017467663325324033093238594730023558144747545845236
122850,0.0000017475237029385694682020512900815646578155357985856
122900,0.0000017482810741734341538230143276909885707555691163122
122950,0.0000017490384462359874333053833755888628520464058183334
123000,0.0000017497958191252210137306753792316664029226051397886
123050,0.0000017505531928401282388167523160377946770582162184681
123100,0.0000017513105673797040855993757530592011768185355250340
123150,0.0000017520679427429451611218301383867631310790172026321
123200,0.0000017528253189288496991325919529404999548470434498678
123250,0.0000017535826959364175567910219233505045354455401015614
123300,0.0000017543400737646502113810575704196315611551374053981
123350,0.0000017550974524125507570328834411757133896758875051873
123400,0.0000017558548318791239014525564457704268894937589779761
123450,0.0000017566122121633759626595637934649940048160428089318
123500,0.0000017573695932643148657322910946607394287471996200288
123550,0.0000017581269751809501395613782683862208845605486258716
123600,0.0000017588843579122929136109409668432565292774830135655
123650,0.0000017596417414573559146876353005427606014913666996531
123700,0.0000017603991258151534637175437192289186296982636930265
123750,0.0000017611565109847014725308599751979386132983352052794
123800,0.0000017619138969650174406543511667664512452285421164053
123850,0.0000017626712837551204521115749305356424890152216672591
123900,0.0000017634286713540311722308299217314230692065940211745
123950,0.0000017641860597607718444608177922794045093911648051542
124000,0.0000017649434489743662871939949463971885166035032363232
124050,0.0000017657008389938398905975924233565094806938495642969
124100,0.0000017664582298182196134522823266851178254724896864569
124150,0.0000017672156214465339799984692884439696076453749165678
124200,0.0000017679730138778130767901855263303053231448409496707
124250,0.0000017687304071110885495565681202225641042933130099502
124300,0.0000017694878011453936000708972033997896950799461467854
124350,0.0000017702451959797629830271738320372386806690070227282
124400,0.0000017710025916132330029242163647022919325304185247709
124450,0.0000017717599880448415109572542514514852512798015380226
124500,0.0000017725173852736279019169981997614985329862593044889
124550,0.0000017732747832986331110961657519152539083463138280799
124600,0.0000017740321821188996112034413756098473549554503670636
124650,0.0000017747895817334714092848502364568461190605113669717
124700,0.0000017755469821413940436525248877084924942412756024311
124750,0.0000017763043833417145808208441789665254319709696864262
124800,0.0000017770617853334816124499237518146232167481883620596
124850,0.0000017778191881157452522964375562618369328117216515276
124900,0.0000017785765916875571331717498875937753993530442598571
124950,0.0000017793339960479704039073375087016632083482229635386
125000,0.0000017800914011960397263274814881976658680075904672908
125050,0.0000017808488071308212722292084496289971122314503041996
125100,0.0000017816062138513727203694609918742263514138055178974
125150,0.0000017823636213567532534594771053438180933376757776593
125200,0.0000017831210296460235551663584729141849669978203673681
125250,0.0000017838784387182458071218076086013426999955657802061
125300,0.0000017846358485724836859380138508275359648089139300191
125350,0.0000017853932592078023602306682907528713432132397514272
125400,0.0000017861506706232684876490877795349566923336167376884
125450,0.0000017869080828179502119134282215437098886510190695091
125500,0.0000017876654957909171598589674234967652825730424805713
125550,0.0000017884229095412404384874378321941702859671271707938
125600,0.0000017891803240679926320253895560202204923655274222992
125650,0.0000017899377393702477989895641276462188510212261508995
125700,0.0000017906951554470814692592595274115480594077812977681
125750,0.0000017914525722975706411556670486825970214943120034487
125800,0.0000017922099899207937785281606480906596165156628063187
125850,0.0000017929674083158308078475194849318009865246731338537
125900,0.0000017937248274817631153060644151747331266489328026762
125950,0.0000017944822474176735439246892664678240080003783234884
126000,0.0000017952396681226463906667677812643452683315079638267
126050,0.0000017959970895957674035589171756968014068159293353362
126100,0.0000017967545118361237788185993221275334198539152546803
126150,0.0000017975119348428041579885406233846032014475695961451
126200,0.0000017982693586148986250779517065600893927275955668301
126250,0.0000017990267831514987037105281239032046078263825745306
126300,0.0000017997842084516973542792133077839183310003897000726
126350,0.0000018005416345145889711077050859348758699067753262990
126400,0.0000018012990613392693796186871222011745303618248708118
126450,0.0000018020564889248358335087667068398230049700588208037
126500,0.0000018028139172703870119301003790142946030967908071461
126550,0.0000018035713463750230166786889225253115763000831902596
126600,0.0000018043287762378453693893233340076850341304187805337
126650,0.0000018050862068579570087371634208054978786048864962133
126700,0.0000018058436382344622876459307435149683627190829858365
126750,0.0000018066010703664669705026976757567773393633946912149
126800,0.0000018073585032530782303792544111082875580447014485430
126850,0.0000018081159368934046462600358042917295562312789687827
126900,0.0000018088733712865562002765899906778733869455997690232
126950,0.0000018096308064316442749485707849267427863962255374408
127000,0.0000018103882423277816504312359161483491481190160356365
127050,0.0000018111456789740825017694332133280141537653258461255
127100,0.0000018119031163696623961580569109233960391865849949760
127150,0.0000018126605545136382902089563005046157910318042082213
127200,0.0000018134179934051285272242790100756732521574719966922
127250,0.0000018141754330432528344762312482854229932706449281549
127300,0.0000018149328734271323204932374061105163797032528840887
127350,0.0000018156903145558894723524814637716767048136517478947
127400,0.0000018164477564286481529788127056292224520155816559304
127450,0.0000018172051990445335984499983005946502761445289106288
127500,0.0000018179626424026724153083053601930914810160620113870
127550,0.0000018187200865021925778783951408173176771053196162567
127600,0.0000018194775313422234255915121109284437543020723967577
127650,0.0000018202349769218956603159506579823068973991516481752
127700,0.0000018209924232403413436937822636944334938924994173384
127750,0.0000018217498702966938944838260299012826271870899373967
127800,0.0000018225073180900880859108454907318134255842592670702
127850,0.0000018232647666196600430209547000720986953097247320129
127900,0.0000018240222158845472400432166363874307006331036741996
127950,0.0000018247796658838884977574170198618652263283658064824
128000,0.0000018255371166168239808679966895251526066749874499191
128050,0.0000018262945680824951953841257405622315636687290567677
128100,0.0000018270520202800449860059026743416327057920282160799
128150,0.0000018278094732086175335166618658569695606362598258399
128200,0.0000018285669268673583521813727052508991496342825311184
128250,0.0000018293243812554142871511138218842214119126972601747
128300,0.0000018300818363719335118736058510248642627808795903036
128350,0.0000018308392922160655255097862546630727259616815778359
128400,0.0000018315967487869611503564097592108873960816627162529
128450,0.0000018323542060837725292746580239166574653417346388590
128500,0.0000018331116641056531231247422047195817031951910388532
128550,0.0000018338691228517577082064821289857991629882046595341
128600,0.0000018346265823212423737058458471070491065810193504915
128650,0.0000018353840425132645191474333773060728513919778407264
128700,0.0000018361415034269828518528885101804221948792762794368
128750,0.0000018368989650615573844052225895288500899282865201523
128800,0.0000018376564274161494321190342358426667651327388804515
128850,0.0000018384138904899216105166090285090230576339741005865
128900,0.0000018391713542820378328098832122647040343796326412056
128950,0.0000018399288187916633073882555427583488453351074996255
129000,0.0000018406862840179645353122314352267231611122996158309
129050,0.0000018414437499601093078128836292674216494626919704388
129100,0.0000018422012166172667037971136314968300750256001019788
129150,0.0000018429586839886070873586982465189872957006358290313
129200,0.0000018437161520733021052951055550988114172411619505092
129250,0.0000018444736208705246846300647467326436174146249992618
129300,0.0000018452310903794490301418742619408668595241510632151
129350,0.0000018459885605992506218974327475721213271031932301732
129400,0.0000018467460315291062127919773762070076324636221468229
129450,0.0000018475035031681938260945141283817836598501465989997
129500,0.0000018482609755156927529989246838200595632477389126210
129550,0.0000018490184485707835501807346151635135116172608240955
129600,0.0000018497759223326480373595276248318211333759186980746
129650,0.0000018505333968004692948669906126179444532428412028118
129700,0.0000018512908719734316612205744084382889695008626740628
129750,0.0000018520483478507207307027550513086352673467894838070
129800,0.0000018528058244315233509458805421068064432971939938387
129850,0.0000018535633017150276205225880440123642376487196783474
129900,0.0000018543207797004228865417765506828521320049154763149
129950,0.0000018550782583868997422501200882358371583395751932744
130000,0.0000018558357377736500246391065629568555846327562861357
130050,0.0000018565932178598668120575874123459502095728127805638
130100,0.0000018573506986447444218298232626504053669285865290310
130150,0.0000018581081801274784078790108414091440045045413466542
130200,0.0000018588656623072655583562764387556509141665835678873
130250,0.0000018596231451833038932751212562918263665447923447632
130300,0.0000018603806287547926621513040272554515437935178824981
130350,0.0000018611381130209323416481463364595552537351007339730
130400,0.0000018618955979809246332272461130835019382612637254392
130450,0.0000018626530836339724608045848138436629608150167198827
130500,0.0000018634105699792799684120138583666730996902700283772
130550,0.0000018641680570160525178641059227310961494369347581664
130600,0.0000018649255447434966864303567411344091529070818263670
130650,0.0000018656830331608202645127231094821432211023334761878
130700,0.0000018664405222672322533284828283853668864549196256751
130750,0.0000018671980120619428625984023665920397978741242120162
130800,0.0000018679555025441635082401980692676722151663012993941
130850,0.0000018687129937131068100672767787817687116185857554220
130900,0.0000018694704855679865894927417787492798758833647402895
130950,0.0000018702279781080178672386500150212983719019879427649
131000,0.0000018709854713324168610505065901170778582264117225255
131050,0.0000018717429652404009834169825702406850219669752006085
131100,0.0000018725004598311888392948421865307740411478783048172
131150,0.0000018732579551040002238390655545516545138127766845410
131200,0.0000018740154510580561201381530782485613226360083272918
131250,0.0000018747729476925786969545977466603787690059607077108
131300,0.0000018755304450067913064705115736095700391299500484009
131350,0.0000018762879429999184820383924723722627953425816334159
131400,0.0000018770454416711859359370178989718862776875573557265
131450,0.0000018778029410198205571324516392379863440922933487080
131500,0.0000018785604410450504090441501561284017033932745250578
131550,0.0000018793179417461047273161549550284042869179444851870
131600,0.0000018800754431222139175933574658152241058186650852867
131650,0.0000018808329451726095533028229814111266693006037424124
131700,0.0000018815904478965243734401602333434194917049341619408
131750,0.0000018823479512931922803609232254859615845899390149662
131800,0.0000018831054553618483375770319876744621060762735596948
131850,0.0000018838629601017287675581989512676053284331299007964
131900,0.0000018846204655120709495383476889683504128094787805856
131950,0.0000018853779715921134173270108013251456056484459483071
132000,0.0000018861354783410958571256937723017846948371069535052
132050,0.0000018868929857582591053491916561377340366737521509086
132100,0.0000018876504938428451464518454974184842001053926727239
132150,0.0000018884080025940971107587254258383421560968021072415
132200,0.0000018891655120112592723017274065665867316408002042189
132250,0.0000018899230220935770466605706664225684041016858012547
132300,0.0000018906805328402969888086828552266489862250824909309
132350,0.0000018914380442506667909639600407223498082977505728020
132400,0.0000018921955563239352804443886743612090232208287988501
132450,0.0000018929530690593524175285167040061379522613823921779
132500,0.0000018937105824561692933207610482420092008874546977291
132550,0.0000018944680965136381276215386854842997989225784191803
132600,0.0000018952256112310122668022086494483430067256750823591
132650,0.0000018959831266075461816848122607836027937753604947693
132700,0.0000018967406426424954654265989627898634267657828559587
132750,0.0000018974981593351168314093251671158091733722601280357
132800,0.0000018982556766846681111333135531956398999868478574264
132850,0.0000018990131946904082521162603029066093832632089296088
132900,0.0000018997707133515973157967777895301645430875901707006
132950,0.0000019005282326674964754426602775721836349346946500727
133000,0.0000019012857526373680140638602273441358371934385341617
133050,0.0000019020432732604753223301628354272877959353626489683
133100,0.0000019028007945360828964935464792368367538041386334720
133150,0.0000019035583164634563363152167708725251541417354787794
133200,0.0000019043158390418623429973019622873564026418430595708
133250,0.0000019050733622705687171191974805269521855265598948230
133300,0.0000019058308861488443565785474083893328652075364863966
133350,0.0000019065884106759592545368507623289265708928964155982
133400,0.0000019073459358511844973696804557798803400243366671909
133450,0.0000019081034616737922626215028723027168208011222113736
133500,0.0000019088609881430558169650860090655095055178871634105
133550,0.0000019096185152582495141654841871564932417251686377876
133600,0.0000019103760430186487930485873610898380079966205307500
133650,0.0000019111335714235301754742230956106439283645751926301
133700,0.0000019118911004721712643137993135295136679249597645066
133750,0.0000019126486301638507414324759538217722923020928039099
133800,0.0000019134061604978483656758537146119801413621111699331
133850,0.0000019141636914734449708611680909312651918996276894228
133900,0.0000019149212230899224637729769522836298756557641162492
133950,0.0000019156787553465638221633299400882036782694325284609
134000,0.0000019164362882426530927564079999778555696645758819841
134050,0.0000019171938217774753892576213987310861107583275007739
134100,0.0000019179513559503168903671546102941228628444750256328
134150,0.0000019187088907604648377979464899140776339158703324630
134200,0.0000019194664262072075342980941898523214995650231142903
134250,0.0000019202239622898343416776693044803230415331286661258
134300,0.0000019209814990076356788399347667785047064665038871146
134350,0.0000019217390363599030198169510523626277062141405524161
